InvoiceNo,CustomerID,order_date,Country
573365,12584,2011-10-30,Italy
573366,16361,2011-10-30,United Kingdom
573367,16145,2011-10-30,United Kingdom
573368,14507,2011-10-30,United Kingdom
573369,16049,2011-10-30,United Kingdom
573370,16626,2011-10-30,United Kingdom
573371,13113,2011-10-30,United Kingdom
573372,12971,2011-10-30,United Kingdom
573373,14684,2011-10-30,United Kingdom
573374,14755,2011-10-30,United Kingdom
573375,15521,2011-10-30,United Kingdom
573376,13617,2011-10-30,United Kingdom
573377,14653,2011-10-30,United Kingdom
573378,14217,2011-10-30,United Kingdom
573379,15680,2011-10-30,United Kingdom
573380,14572,2011-10-30,United Kingdom
573381,17590,2011-10-30,United Kingdom
573382,17655,2011-10-30,United Kingdom
573383,17447,2011-10-30,United Kingdom
573384,15478,2011-10-30,United Kingdom
573385,13421,2011-10-30,United Kingdom
573386,17183,2011-10-30,United Kingdom
573387,15054,2011-10-30,United Kingdom
573388,14895,2011-10-30,United Kingdom
573389,14895,2011-10-30,United Kingdom
573390,17213,2011-10-30,United Kingdom
573391,14911,2011-10-30,EIRE
573392,15376,2011-10-30,United Kingdom
573393,14158,2011-10-30,United Kingdom
573394,13089,2011-10-30,United Kingdom
573395,15385,2011-10-30,United Kingdom
573396,14723,2011-10-30,United Kingdom
573397,15547,2011-10-30,United Kingdom
573398,17373,2011-10-30,United Kingdom
573399,13949,2011-10-30,United Kingdom
573400,17796,2011-10-30,United Kingdom
573401,12364,2011-10-30,Belgium
573402,12494,2011-10-30,France
573403,16506,2011-10-30,United Kingdom
573404,14295,2011-10-30,United Kingdom
573405,13822,2011-10-30,United Kingdom
573406,14112,2011-10-30,United Kingdom
573407,18067,2011-10-30,United Kingdom
573408,16190,2011-10-30,United Kingdom
573409,14112,2011-10-30,United Kingdom
573410,15669,2011-10-30,United Kingdom
573411,13870,2011-10-30,United Kingdom
573412,13870,2011-10-30,United Kingdom
573413,15444,2011-10-30,United Kingdom
573414,16877,2011-10-30,United Kingdom
573415,13607,2011-10-30,United Kingdom
573416,14688,2011-10-31,United Kingdom
573417,12581,2011-10-31,Germany
573418,15360,2011-10-31,United Kingdom
573419,13103,2011-10-31,United Kingdom
573420,18223,2011-10-31,United Kingdom
573421,14292,2011-10-31,United Kingdom
573422,14292,2011-10-31,United Kingdom
573423,16133,2011-10-31,United Kingdom
573424,12720,2011-10-31,Germany
573425,16836,2011-10-31,United Kingdom
573428,12571,2011-10-31,France
573430,13813,2011-10-31,Germany
573442,12488,2011-10-31,France
573452,17450,2011-10-31,United Kingdom
573464,15667,2011-10-31,United Kingdom
573481,13994,2011-10-31,United Kingdom
573483,15793,2011-10-31,United Kingdom
573484,14883,2011-10-31,United Kingdom
573485,15752,2011-10-31,United Kingdom
573486,13186,2011-10-31,United Kingdom
573492,13544,2011-10-31,United Kingdom
573496,17841,2011-10-31,United Kingdom
573500,16931,2011-10-31,United Kingdom
573501,18055,2011-10-31,United Kingdom
573504,13983,2011-10-31,United Kingdom
573507,13651,2011-10-31,United Kingdom
573508,12552,2011-10-31,Italy
573509,16169,2011-10-31,United Kingdom
573510,14808,2011-10-31,United Kingdom
573511,12347,2011-10-31,Iceland
573512,17951,2011-10-31,United Kingdom
573531,12909,2011-10-31,United Kingdom
573532,13145,2011-10-31,United Kingdom
573542,14702,2011-10-31,United Kingdom
573543,17777,2011-10-31,United Kingdom
573544,12856,2011-10-31,United Kingdom
573545,16969,2011-10-31,United Kingdom
573546,15974,2011-10-31,United Kingdom
573548,13680,2011-10-31,United Kingdom
573551,15044,2011-10-31,United Kingdom
573552,13203,2011-10-31,United Kingdom
573556,17675,2011-10-31,United Kingdom
573564,16127,2011-10-31,United Kingdom
573572,14527,2011-10-31,United Kingdom
573576,14096,2011-10-31,United Kingdom
573577,17396,2011-10-31,United Kingdom
573578,16018,2011-10-31,United Kingdom
573579,15033,2011-10-31,United Kingdom
573581,14911,2011-10-31,EIRE
573582,16633,2011-10-31,United Kingdom
573583,14167,2011-10-31,United Kingdom
573584,16705,2011-10-31,United Kingdom
573586,14704,2011-10-31,United Kingdom
573587,18257,2011-10-31,United Kingdom
573588,12588,2011-10-31,Finland
573599,17924,2011-10-31,United Kingdom
573600,17924,2011-10-31,United Kingdom
573629,12522,2011-10-31,Germany
573632,15329,2011-10-31,United Kingdom
573656,12417,2011-10-31,Belgium
573665,13982,2011-10-31,United Kingdom
573666,15977,2011-10-31,United Kingdom
573695,15023,2011-10-31,United Kingdom
573744,17733,2011-11-01,United Kingdom
573745,17419,2011-11-01,United Kingdom
573746,13461,2011-11-01,United Kingdom
573747,13697,2011-11-01,United Kingdom
573748,14911,2011-11-01,EIRE
573749,17389,2011-11-01,United Kingdom
573757,17166,2011-11-01,United Kingdom
573758,14345,2011-11-01,United Kingdom
573762,13758,2011-11-01,United Kingdom
573763,17139,2011-11-01,United Kingdom
573768,12552,2011-11-01,Italy
573769,13292,2011-11-01,United Kingdom
573770,15214,2011-11-01,United Kingdom
573772,17377,2011-11-01,United Kingdom
573773,13327,2011-11-01,United Kingdom
573774,16029,2011-11-01,United Kingdom
573775,13881,2011-11-01,United Kingdom
573776,13468,2011-11-01,United Kingdom
573777,13726,2011-11-01,United Kingdom
573778,18092,2011-11-01,United Kingdom
573780,17503,2011-11-01,United Kingdom
573808,14419,2011-11-01,United Kingdom
573814,13268,2011-11-01,United Kingdom
573822,15527,2011-11-01,United Kingdom
573829,16830,2011-11-01,United Kingdom
573830,16960,2011-11-01,United Kingdom
573840,14866,2011-11-01,United Kingdom
573841,14995,2011-11-01,United Kingdom
573846,14866,2011-11-01,United Kingdom
573863,16825,2011-11-01,United Kingdom
573865,15311,2011-11-01,United Kingdom
573866,17495,2011-11-01,United Kingdom
573867,12674,2011-11-01,France
573868,12491,2011-11-01,France
573870,14485,2011-11-01,United Kingdom
573871,14426,2011-11-01,United Kingdom
573872,17243,2011-11-01,United Kingdom
573873,17346,2011-11-01,United Kingdom
573874,13868,2011-11-01,United Kingdom
573875,15018,2011-11-01,United Kingdom
573876,16360,2011-11-01,United Kingdom
573877,14432,2011-11-01,United Kingdom
573878,14243,2011-11-01,United Kingdom
573879,15039,2011-11-01,United Kingdom
573886,14401,2011-11-01,United Kingdom
573887,16173,2011-11-01,United Kingdom
573888,17696,2011-11-01,United Kingdom
573889,13571,2011-11-01,United Kingdom
573890,12748,2011-11-01,United Kingdom
573891,12682,2011-11-01,France
573892,14911,2011-11-01,EIRE
573893,18270,2011-11-01,United Kingdom
573894,17812,2011-11-01,United Kingdom
573895,15423,2011-11-01,United Kingdom
573896,13755,2011-11-01,United Kingdom
573897,16729,2011-11-01,United Kingdom
573898,14562,2011-11-01,United Kingdom
573899,15847,2011-11-01,United Kingdom
573900,17668,2011-11-01,United Kingdom
573901,14191,2011-11-01,United Kingdom
573902,17428,2011-11-01,United Kingdom
573903,14667,2011-11-01,United Kingdom
573904,14505,2011-11-01,United Kingdom
573905,16971,2011-11-01,United Kingdom
573906,16458,2011-11-01,United Kingdom
573907,13021,2011-11-01,United Kingdom
573908,17739,2011-11-01,United Kingdom
573909,17813,2011-11-01,United Kingdom
573910,13969,2011-11-01,United Kingdom
573911,17315,2011-11-01,United Kingdom
573912,17888,2011-11-01,United Kingdom
573913,17653,2011-11-01,United Kingdom
573914,14383,2011-11-01,United Kingdom
573915,15511,2011-11-01,United Kingdom
573917,18135,2011-11-01,United Kingdom
573918,17576,2011-11-01,United Kingdom
573921,16352,2011-11-02,United Kingdom
573922,14032,2011-11-02,United Kingdom
573923,17965,2011-11-02,United Kingdom
573924,15065,2011-11-02,United Kingdom
573927,13890,2011-11-02,United Kingdom
573928,16839,2011-11-02,United Kingdom
573930,17811,2011-11-02,United Kingdom
573931,16884,2011-11-02,United Kingdom
573932,17966,2011-11-02,United Kingdom
573933,17135,2011-11-02,United Kingdom
573934,17719,2011-11-02,United Kingdom
573937,15830,2011-11-02,United Kingdom
573945,17663,2011-11-02,United Kingdom
573955,14216,2011-11-02,United Kingdom
573982,12901,2011-11-02,United Kingdom
573992,15275,2011-11-02,United Kingdom
573993,16790,2011-11-02,United Kingdom
573994,17135,2011-11-02,United Kingdom
573995,16308,2011-11-02,United Kingdom
573996,16747,2011-11-02,United Kingdom
573999,12779,2011-11-02,Poland
574009,15750,2011-11-02,United Kingdom
574011,16884,2011-11-02,United Kingdom
574012,12830,2011-11-02,United Kingdom
574013,14285,2011-11-02,United Kingdom
574014,12415,2011-11-02,Australia
574015,15576,2011-11-02,United Kingdom
574016,18105,2011-11-02,United Kingdom
574017,16014,2011-11-02,United Kingdom
574018,13477,2011-11-02,United Kingdom
574020,14673,2011-11-02,United Kingdom
574021,14434,2011-11-02,United Kingdom
574022,12594,2011-11-02,Italy
574023,14390,2011-11-02,United Kingdom
574024,17410,2011-11-02,United Kingdom
574025,12748,2011-11-02,United Kingdom
574029,12955,2011-11-02,United Kingdom
574032,17754,2011-11-02,United Kingdom
574033,16558,2011-11-02,United Kingdom
574034,17841,2011-11-02,United Kingdom
574035,14606,2011-11-02,United Kingdom
574036,16607,2011-11-02,United Kingdom
574037,16043,2011-11-02,United Kingdom
574038,18164,2011-11-02,United Kingdom
574039,17800,2011-11-02,United Kingdom
574040,14974,2011-11-02,United Kingdom
574041,15805,2011-11-02,United Kingdom
574042,17947,2011-11-02,United Kingdom
574043,16367,2011-11-02,United Kingdom
574044,16210,2011-11-02,United Kingdom
574045,13854,2011-11-02,United Kingdom
574046,15743,2011-11-02,United Kingdom
574047,13318,2011-11-02,United Kingdom
574048,13769,2011-11-02,United Kingdom
574049,13316,2011-11-02,United Kingdom
574050,13904,2011-11-02,United Kingdom
574051,14102,2011-11-02,United Kingdom
574052,16706,2011-11-02,United Kingdom
574053,16379,2011-11-02,United Kingdom
574054,18104,2011-11-02,United Kingdom
574055,16525,2011-11-02,United Kingdom
574056,14646,2011-11-02,Netherlands
574058,14646,2011-11-02,Netherlands
574059,14646,2011-11-02,Netherlands
574060,16531,2011-11-02,United Kingdom
574062,17675,2011-11-02,United Kingdom
574063,13271,2011-11-02,United Kingdom
574064,17434,2011-11-02,United Kingdom
574066,13183,2011-11-02,United Kingdom
574067,14088,2011-11-02,United Kingdom
574068,12490,2011-11-02,France
574069,17735,2011-11-02,United Kingdom
574070,16748,2011-11-02,United Kingdom
574071,12654,2011-11-02,Germany
574072,15414,2011-11-02,United Kingdom
574075,16365,2011-11-02,United Kingdom
574077,17999,2011-11-02,United Kingdom
574079,17595,2011-11-02,United Kingdom
574080,16348,2011-11-02,United Kingdom
574081,15804,2011-11-02,United Kingdom
574082,16205,2011-11-02,United Kingdom
574084,14528,2011-11-02,United Kingdom
574085,17432,2011-11-02,United Kingdom
574086,15651,2011-11-03,United Kingdom
574087,15651,2011-11-03,United Kingdom
574088,18044,2011-11-03,United Kingdom
574089,17611,2011-11-03,United Kingdom
574090,17442,2011-11-03,United Kingdom
574091,17086,2011-11-03,United Kingdom
574092,16684,2011-11-03,United Kingdom
574093,12437,2011-11-03,France
574096,13599,2011-11-03,United Kingdom
574097,12471,2011-11-03,Germany
574098,16337,2011-11-03,United Kingdom
574099,12808,2011-11-03,Portugal
574100,14098,2011-11-03,United Kingdom
574102,16128,2011-11-03,United Kingdom
574103,13636,2011-11-03,United Kingdom
574104,12615,2011-11-03,France
574107,13728,2011-11-03,United Kingdom
574138,12415,2011-11-03,Australia
574143,18041,2011-11-03,United Kingdom
574149,13709,2011-11-03,United Kingdom
574150,13709,2011-11-03,United Kingdom
574154,13709,2011-11-03,United Kingdom
574161,17816,2011-11-03,United Kingdom
574165,14815,2011-11-03,United Kingdom
574169,17491,2011-11-03,United Kingdom
574170,16221,2011-11-03,United Kingdom
574175,14110,2011-11-03,United Kingdom
574182,16841,2011-11-03,United Kingdom
574194,15227,2011-11-03,United Kingdom
574196,15227,2011-11-03,United Kingdom
574226,17306,2011-11-03,United Kingdom
574227,16992,2011-11-03,United Kingdom
574228,16678,2011-11-03,United Kingdom
574233,16929,2011-11-03,United Kingdom
574234,15271,2011-11-03,United Kingdom
574237,15551,2011-11-03,United Kingdom
574239,14849,2011-11-03,United Kingdom
574240,15998,2011-11-03,United Kingdom
574241,14849,2011-11-03,United Kingdom
574242,17653,2011-11-03,United Kingdom
574245,14849,2011-11-03,United Kingdom
574246,14849,2011-11-03,United Kingdom
574247,13168,2011-11-03,United Kingdom
574249,16347,2011-11-03,United Kingdom
574250,17634,2011-11-03,United Kingdom
574251,18205,2011-11-03,United Kingdom
574252,12437,2011-11-03,France
574253,15252,2011-11-03,United Kingdom
574255,12569,2011-11-03,Germany
574258,16891,2011-11-03,United Kingdom
574260,13014,2011-11-03,United Kingdom
574262,13721,2011-11-03,United Kingdom
574265,15605,2011-11-03,United Kingdom
574269,15570,2011-11-03,United Kingdom
574271,14607,2011-11-03,United Kingdom
574272,16500,2011-11-03,United Kingdom
574273,16322,2011-11-03,United Kingdom
574274,16500,2011-11-03,United Kingdom
574275,12352,2011-11-03,Norway
574276,17857,2011-11-03,United Kingdom
574277,17857,2011-11-03,United Kingdom
574278,15814,2011-11-03,United Kingdom
574279,14878,2011-11-03,United Kingdom
574280,13408,2011-11-03,United Kingdom
574281,14856,2011-11-03,United Kingdom
574282,15612,2011-11-03,United Kingdom
574283,14856,2011-11-03,United Kingdom
574284,17644,2011-11-03,United Kingdom
574285,17450,2011-11-03,United Kingdom
574286,17644,2011-11-03,United Kingdom
574287,14723,2011-11-03,United Kingdom
574289,17750,2011-11-03,United Kingdom
574290,17403,2011-11-03,United Kingdom
574292,16914,2011-11-03,United Kingdom
574293,17450,2011-11-03,United Kingdom
574294,16333,2011-11-03,United Kingdom
574295,17389,2011-11-03,United Kingdom
574297,16602,2011-11-03,United Kingdom
574299,16746,2011-11-03,United Kingdom
574300,14636,2011-11-03,United Kingdom
574301,12544,2011-11-03,Spain
574302,13914,2011-11-03,United Kingdom
574303,13324,2011-11-03,United Kingdom
574304,14428,2011-11-03,United Kingdom
574305,18081,2011-11-03,United Kingdom
574306,17481,2011-11-03,United Kingdom
574307,15809,2011-11-03,United Kingdom
574308,16409,2011-11-03,United Kingdom
574310,13467,2011-11-03,United Kingdom
574311,15640,2011-11-03,United Kingdom
574312,17221,2011-11-03,United Kingdom
574313,13267,2011-11-03,United Kingdom
574314,13500,2011-11-03,United Kingdom
574315,17076,2011-11-03,United Kingdom
574316,17351,2011-11-03,United Kingdom
574317,17078,2011-11-03,United Kingdom
574319,15482,2011-11-03,United Kingdom
574320,17078,2011-11-03,United Kingdom
574321,16016,2011-11-03,United Kingdom
574323,16438,2011-11-03,United Kingdom
574324,16684,2011-11-04,United Kingdom
574325,16839,2011-11-04,United Kingdom
574326,14913,2011-11-04,United Kingdom
574327,13013,2011-11-04,United Kingdom
574328,13081,2011-11-04,United Kingdom
574329,12362,2011-11-04,Belgium
574330,12971,2011-11-04,United Kingdom
574331,13178,2011-11-04,United Kingdom
574332,12664,2011-11-04,Finland
574333,16671,2011-11-04,United Kingdom
574334,16672,2011-11-04,United Kingdom
574335,13592,2011-11-04,United Kingdom
574336,12397,2011-11-04,Belgium
574338,14150,2011-11-04,United Kingdom
574340,17377,2011-11-04,United Kingdom
574341,18102,2011-11-04,United Kingdom
574342,13447,2011-11-04,United Kingdom
574343,12576,2011-11-04,Poland
574345,15845,2011-11-04,United Kingdom
574346,17930,2011-11-04,United Kingdom
574348,13756,2011-11-04,United Kingdom
574349,13495,2011-11-04,United Kingdom
574351,17348,2011-11-04,United Kingdom
574352,18102,2011-11-04,United Kingdom
574353,14659,2011-11-04,United Kingdom
574354,17203,2011-11-04,United Kingdom
574355,18102,2011-11-04,United Kingdom
574363,18102,2011-11-04,United Kingdom
574368,13004,2011-11-04,United Kingdom
574383,18102,2011-11-04,United Kingdom
574387,12944,2011-11-04,United Kingdom
574393,13313,2011-11-04,United Kingdom
574442,12704,2011-11-04,Finland
574444,18122,2011-11-04,United Kingdom
574445,15722,2011-11-04,United Kingdom
574446,15722,2011-11-04,United Kingdom
574466,18172,2011-11-04,United Kingdom
574467,18172,2011-11-04,United Kingdom
574468,18172,2011-11-04,United Kingdom
574469,12431,2011-11-04,Australia
574470,12748,2011-11-04,United Kingdom
574471,17677,2011-11-04,United Kingdom
574474,17979,2011-11-04,United Kingdom
574475,14132,2011-11-04,United Kingdom
574476,17203,2011-11-04,United Kingdom
574477,15453,2011-11-04,United Kingdom
574478,17203,2011-11-04,United Kingdom
574479,18035,2011-11-04,United Kingdom
574480,15010,2011-11-04,United Kingdom
574481,18022,2011-11-04,United Kingdom
574482,17193,2011-11-04,United Kingdom
574484,14388,2011-11-04,United Kingdom
574485,13798,2011-11-04,United Kingdom
574490,17690,2011-11-04,United Kingdom
574491,16318,2011-11-04,United Kingdom
574501,12577,2011-11-04,France
574502,17274,2011-11-04,United Kingdom
574506,12577,2011-11-04,France
574509,16012,2011-11-04,United Kingdom
574511,15597,2011-11-04,United Kingdom
574513,15291,2011-11-04,United Kingdom
574514,15311,2011-11-04,United Kingdom
574521,15358,2011-11-04,United Kingdom
574523,18167,2011-11-04,United Kingdom
574528,16782,2011-11-04,United Kingdom
